id,neighbourhood_group,neighbourhood,room_type,minimum_nights,price,availability_365,latitude,longitude
1318113615996108403,Manhattan,Chelsea,Entire home/apt,31,495.0,247,40.748472,-74.005293
1318114926297556317,Manhattan,Upper East Side,Entire home/apt,31,394.0,305,40.7751289,-73.96470569999997
1318115225260395846,Manhattan,Murray Hill,Entire home/apt,31,313.0,305,40.743839,-73.973503
1318115853859202406,Manhattan,Chelsea,Entire home/apt,31,568.0,189,40.741945,-73.996664
1318116449902612094,Brooklyn,Brooklyn Heights,Entire home/apt,31,533.0,179,40.69306419999999,-73.9936233
1318116870745003313,Brooklyn,Brooklyn Heights,Entire home/apt,31,374.0,0,40.69306419999999,-73.9936233
1318117481722272074,Manhattan,Midtown,Entire home/apt,31,408.0,238,40.7563378,-73.98221699999999
1318117888252870752,Manhattan,Upper West Side,Entire home/apt,31,343.0,305,40.7886957,-73.9709872
1318118957268950121,Manhattan,Chelsea,Entire home/apt,31,363.0,273,40.7483941,-74.0053556
1318119411467040940,Manhattan,Midtown,Entire home/apt,31,341.0,270,40.7647977,-73.9827291
1318119739361818702,Manhattan,SoHo,Entire home/apt,31,347.0,121,40.72670309999999,-74.0013986
1318120061606018916,Manhattan,Upper East Side,Entire home/apt,31,289.0,242,40.76380959999999,-73.9634726
1318120409178071251,Manhattan,East Village,Entire home/apt,31,320.0,305,40.7339622,-73.9893848
1318121049709319214,Manhattan,Midtown,Entire home/apt,31,424.0,304,40.7467105,-73.98531779999999
1318128626210225123,Manhattan,Chelsea,Entire home/apt,31,499.0,121,40.748472,-74.005293
1318129134684263970,Manhattan,Upper East Side,Entire home/apt,31,345.0,282,40.76375,-73.96345
1318129502948810376,Manhattan,Chelsea,Entire home/apt,31,495.0,286,40.748472,-74.005293
1318129963441053117,Manhattan,Gramercy,Entire home/apt,31,519.0,352,40.7385672,-73.9836966
1318130342610189013,Manhattan,Chelsea,Entire home/apt,31,463.0,308,40.744575,-73.9949274
1318131064354157312,Manhattan,East Village,Entire home/apt,31,365.0,305,40.7339499,-73.9895919
1318131416468553829,Manhattan,Gramercy,Entire home/apt,31,503.0,346,40.7347326,-73.9896255
1318131986416906805,Manhattan,East Village,Entire home/apt,31,420.0,357,40.7339499,-73.9895919
1318132325655998843,Manhattan,Chelsea,Entire home/apt,31,463.0,327,40.744575,-73.9949274
1318133256424118608,Manhattan,Murray Hill,Entire home/apt,31,311.0,305,40.743839,-73.973503
1318133857550833832,Manhattan,Murray Hill,Entire home/apt,31,312.0,326,40.743839,-73.973503
1318135989550970512,Manhattan,Upper West Side,Entire home/apt,31,454.0,285,40.7942692,-73.96917669999999
1318136372445052306,Manhattan,Upper East Side,Entire home/apt,31,575.0,215,40.7751289,-73.96470569999997
1318136766465348713,Manhattan,Kips Bay,Entire home/apt,31,485.0,270,40.7443882,-73.9798016
1318137984301005217,Manhattan,Chelsea,Entire home/apt,31,464.0,131,40.744575,-73.9949274
1318138640681528200,Manhattan,Chelsea,Entire home/apt,31,568.0,229,40.741945,-73.996664
1318139315029901058,Manhattan,Financial District,Entire home/apt,31,469.0,242,40.7084008,-74.00561379999999
1318140095012311460,Manhattan,Financial District,Entire home/apt,31,469.0,265,40.7084008,-74.00561379999999
1318140727876545370,Manhattan,Chelsea,Entire home/apt,31,495.0,333,40.748472,-74.005293
1318141689438456280,Brooklyn,Williamsburg,Entire home/apt,31,464.0,149,40.7163729,-73.9535356
1318142035569427741,Manhattan,Upper West Side,Entire home/apt,31,343.0,239,40.7886957,-73.9709872
1318142355174664627,Manhattan,Upper West Side,Entire home/apt,31,677.0,271,40.7775253,-73.9834558
1318142962695202105,Manhattan,Chelsea,Entire home/apt,31,498.0,125,40.7483941,-74.0053556
1318143441326854551,Manhattan,Upper East Side,Entire home/apt,31,289.0,242,40.76380959999999,-73.9634726
1318151355085965447,Manhattan,Chelsea,Entire home/apt,31,681.0,265,40.744575,-73.9949274
1318151985575161725,Manhattan,Gramercy,Entire home/apt,31,522.0,167,40.7385672,-73.9836966
1318152356698681465,Manhattan,Chelsea,Entire home/apt,31,463.0,350,40.744575,-73.9949274
1318152907851247147,Manhattan,East Village,Entire home/apt,31,329.0,0,40.7339499,-73.9895919
1318153219480794085,Manhattan,Gramercy,Entire home/apt,31,456.0,335,40.7347326,-73.9896255
1318153719271042825,Manhattan,Upper East Side,Entire home/apt,31,349.0,290,40.76375,-73.96345
1318154849264484447,Manhattan,Gramercy,Entire home/apt,31,522.0,30,40.7347326,-73.9896255
1318155354044027164,Manhattan,Chelsea,Entire home/apt,31,531.0,240,40.744575,-73.9949274
1318155874017803709,Manhattan,Upper West Side,Entire home/apt,31,547.0,313,40.77849519999999,-73.9882729
1318157438327902493,Manhattan,Upper East Side,Entire home/apt,31,394.0,122,40.7751289,-73.96470569999997
1318157760744666728,Manhattan,Gramercy,Entire home/apt,31,519.0,279,40.7385672,-73.9836966
1318158213852133579,Manhattan,Gramercy,Entire home/apt,31,440.0,323,40.7385672,-73.9836966
1318158562714219314,Manhattan,Upper East Side,Entire home/apt,31,596.0,0,40.7751289,-73.96470569999997
1325240428914007338,Manhattan,Lower East Side,Entire home/apt,31,286.0,229,40.71968,-73.98333
1325247998988527336,Manhattan,Midtown,Entire home/apt,31,393.0,365,40.75463,-73.97216
1325353666814301695,Brooklyn,Downtown Brooklyn,Entire home/apt,31,380.0,208,40.68889,-73.98125
1325354149285539554,Brooklyn,Williamsburg,Entire home/apt,31,404.0,341,40.71793,-73.96413
1325359920175203022,Brooklyn,Kensington,Private room,30,77.0,365,40.63634,-73.97255
1325366618594728191,Brooklyn,Greenpoint,Entire home/apt,30,286.0,348,40.72723,-73.95483
1325464123444306272,Manhattan,East Harlem,Private room,30,69.0,90,40.79019,-73.94463
1325470886479884542,Brooklyn,Park Slope,Entire home/apt,30,192.0,238,40.67434,-73.97722
1319569215899340385,Queens,Astoria,Entire home/apt,1,359.0,345,40.76891395750357,-73.92822160724539
1320192903104387119,Brooklyn,Bushwick,Entire home/apt,30,112.0,310,40.70415,-73.92025
1320243299566592061,Manhattan,Gramercy,Entire home/apt,30,140.0,120,40.73458,-73.9852
1320340281932810469,Bronx,Belmont,Private room,60,36.0,64,40.85442,-73.88659
1320409769902055935,Queens,Flushing,Entire home/apt,30,104.0,266,40.74343628633445,-73.82514429861718
1320454379365635491,Brooklyn,Bushwick,Private room,30,104.0,365,40.69509,-73.91936
1320461794883900975,Manhattan,East Harlem,Private room,30,48.0,363,40.79598,-73.94074
1320653622217671428,Brooklyn,Williamsburg,Entire home/apt,30,150.0,291,40.71139,-73.95219
1320688645215804521,Brooklyn,Bushwick,Entire home/apt,30,178.0,322,40.69099,-73.90895
1320992709168452286,Manhattan,Chelsea,Entire home/apt,30,72.0,1,40.7503,-73.99635
1321015801090338930,Brooklyn,Crown Heights,Private room,30,42.0,351,40.67304,-73.93024
1321019127499188568,Brooklyn,Crown Heights,Private room,30,42.0,335,40.67304,-73.93024
1321022159595114491,Brooklyn,Crown Heights,Private room,30,42.0,334,40.67304,-73.93024
1321033089166529324,Brooklyn,Crown Heights,Private room,30,43.0,365,40.67304,-73.93024
1321034759638630061,Brooklyn,Crown Heights,Private room,30,42.0,365,40.67304,-73.93024
1321036825050428184,Brooklyn,Crown Heights,Private room,30,42.0,346,40.67304,-73.93024
1321222172535254758,Brooklyn,Bedford-Stuyvesant,Private room,30,58.0,307,40.67901,-73.91092
1321226209678557133,Brooklyn,Park Slope,Entire home/apt,3,234.0,1,40.67694,-73.97576
1321230492222322380,Brooklyn,East Flatbush,Entire home/apt,30,96.0,333,40.64985,-73.91431
1321270001244228841,Brooklyn,East Flatbush,Entire home/apt,30,85.0,302,40.6509,-73.91261
1321303917479771706,Queens,Jamaica,Private room,30,60.0,364,40.6946,-73.7869
1321323479504031454,Brooklyn,Crown Heights,Entire home/apt,30,239.0,363,40.67618,-73.94053
1321364084573100804,Bronx,Country Club,Private room,30,110.0,284,40.8438493805734,-73.82552589410301
1321577662261907481,Queens,Laurelton,Private room,1,75.0,218,40.68455,-73.747
1321609805386375928,Brooklyn,Bedford-Stuyvesant,Private room,30,53.0,100,40.69916,-73.94055
1321865002546726044,Manhattan,Financial District,Entire home/apt,100,166.0,141,40.70548,-74.00965
1321928959723172319,Brooklyn,Crown Heights,Entire home/apt,30,72.0,89,40.67483,-73.95075
1322043231741887418,Brooklyn,East New York,Private room,30,32.0,213,40.67079,-73.87006
1322554978541330812,Queens,East Elmhurst,Private room,1,89.0,350,40.76069,-73.87295
1322561224337225530,Manhattan,Upper West Side,Private room,30,64.0,144,40.79655,-73.97462
1323298101934243952,Manhattan,Greenwich Village,Entire home/apt,30,270.0,365,40.72824,-74.00139
1323487726495059444,Queens,Sunnyside,Private room,31,104.0,89,40.73605,-73.91975
1323511791181550996,Brooklyn,Canarsie,Private room,1,82.0,84,40.63469515612428,-73.91517379600296
1323596565152388814,Brooklyn,Williamsburg,Entire home/apt,30,188.0,365,40.70376,-73.93548
1324126155942717697,Manhattan,Stuyvesant Town,Private room,30,121.0,295,40.73385,-73.98028
1324196587232498954,Bronx,Tremont,Entire home/apt,30,101.0,0,40.8478,-73.89083
1324892554089694943,Queens,Flushing,Private room,30,70.0,365,40.74611,-73.8216
1324901618430280180,Queens,Flushing,Private room,30,62.0,365,40.74489,-73.82326
1324905762308380998,Queens,Flushing,Private room,30,55.0,365,40.74503,-73.82139
1330589952035728187,Manhattan,Chelsea,Entire home/apt,30,380.0,222,40.74438511560008,-73.99232552654067
1330595893375490126,Queens,Jamaica,Private room,30,96.0,365,40.68350224294847,-73.76496857320248
1330603515395441176,Manhattan,East Village,Private room,30,93.0,324,40.72329,-73.98321
1330758594334795245,Bronx,Throgs Neck,Private room,30,86.0,365,40.8169,-73.82146
1330765447522522271,Queens,Jamaica,Private room,30,99.0,365,40.68486,-73.76702
1331328148835085189,Bronx,Castle Hill,Private room,1,60.0,348,40.82318,-73.84886
1331358422902709603,Queens,Woodside,Private room,30,33.0,365,40.7445,-73.90716
1331361997739781609,Queens,Woodside,Private room,30,35.0,365,40.74673,-73.90825
1331386025471457642,Brooklyn,Bushwick,Private room,30,59.0,336,40.69944548101447,-73.91587011676053
1331510015677419115,Queens,Corona,Shared room,30,26.0,180,40.74095204521037,-73.8645791383902
1331537410605212824,Queens,Springfield Gardens,Entire home/apt,30,226.0,365,40.664099,-73.747449
1331632035977030333,Brooklyn,Fort Hamilton,Entire home/apt,1,206.0,234,40.61881,-74.0323824
1332026372827145488,Manhattan,Harlem,Private room,30,160.0,365,40.80713,-73.94693
1332203306488850686,Brooklyn,East Flatbush,Private room,30,105.0,365,40.64625,-73.94886
1332222157727774290,Staten Island,Tompkinsville,Private room,30,65.0,365,40.63061,-74.08655
1332666494586594007,Queens,Long Island City,Private room,30,399.0,363,40.754530942651606,-73.93935568578034
1332823506718236066,Brooklyn,Greenpoint,Entire home/apt,30,100.0,169,40.72432357951167,-73.94524622995527
1332889831349518084,Manhattan,West Village,Entire home/apt,30,233.0,1,40.73602,-74.00696
1332922746745732220,Queens,Rosedale,Entire home/apt,5,90.0,322,40.68256349469537,-73.72664553866444
1332957374316797643,Staten Island,St. George,Entire home/apt,30,200.0,365,40.64044278157535,-74.07928934786581
1332961386051153152,Brooklyn,Greenpoint,Entire home/apt,31,217.0,52,40.72345,-73.95862
1333268675438835113,Manhattan,Hell's Kitchen,Private room,1,303.0,108,40.755776,-73.991831
1333335693524083249,Brooklyn,Greenpoint,Entire home/apt,30,96.0,246,40.73412,-73.95235
1333400345191601375,Queens,Ditmars Steinway,Entire home/apt,30,141.0,265,40.77231124671164,-73.90606241379588
1333465565598309761,Queens,Rosedale,Private room,2,80.0,73,40.67551,-73.73263
1333489028091156183,Manhattan,Kips Bay,Private room,30,675.0,359,40.74449172120045,-73.98069382704973
1333504568352496141,Manhattan,Chelsea,Entire home/apt,30,73.0,144,40.75030040000001,-73.9963452
1333516717751510224,Bronx,Wakefield,Private room,1,102.0,318,40.88562,-73.85551
1333525113273170321,Manhattan,Midtown,Entire home/apt,30,700.0,333,40.74435079661393,-73.9813051837303
1333547461782795727,Manhattan,Harlem,Entire home/apt,90,150.0,358,40.80640831625645,-73.95052086333534
1333602331547620600,Brooklyn,Flatlands,Private room,30,46.0,87,40.6211832,-73.926356
1333611945537439513,Brooklyn,Sunset Park,Private room,4,181.0,105,40.65047836012188,-74.00615901197379
1333639292890602417,Brooklyn,Fort Hamilton,Entire home/apt,30,62.0,62,40.61978264342363,-74.03322256228948
1333998132911610062,Manhattan,Upper West Side,Entire home/apt,31,369.0,362,40.7929871,-73.9661273
1334028366017922070,Manhattan,Midtown,Entire home/apt,31,348.0,3,40.752994,-73.96952879999999
1334051009779815699,Manhattan,Midtown,Entire home/apt,31,352.0,313,40.752994,-73.96952879999999
1334065138411505588,Manhattan,Chelsea,Entire home/apt,30,167.0,270,40.74865405203927,-73.99540928619702
1334124407332460369,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,280.0,90,40.68819,-73.93122
1334161280405951778,Manhattan,Upper East Side,Entire home/apt,30,150.0,239,40.78033646526697,-73.94798323144731
1334346245760561542,Queens,Astoria,Entire home/apt,30,104.0,135,40.76835,-73.93287
1334438520110389982,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,199.0,213,40.68167,-73.9564
1334738521202874757,Brooklyn,Brooklyn Heights,Entire home/apt,31,297.0,275,40.6994388,-73.99571209999999
1334784222521283941,Manhattan,Hell's Kitchen,Entire home/apt,30,152.0,134,40.76146,-73.98911
1334813549873509911,Brooklyn,Brooklyn Heights,Entire home/apt,31,429.0,303,40.6994388,-73.99571209999999
1334830916453253278,Manhattan,Upper East Side,Private room,30,94.0,274,40.76189552749189,-73.96477290492716
1334841662463381552,Staten Island,Tompkinsville,Entire home/apt,30,56.0,60,40.63401,-74.08457
1334901607131248881,Queens,Cambria Heights,Entire home/apt,30,164.0,87,40.6891025,-73.73692650000001
1334902490349166858,Manhattan,Financial District,Entire home/apt,30,240.0,185,40.70665869299,-74.0121836147355
1334903983704374309,Manhattan,Kips Bay,Entire home/apt,30,375.0,334,40.74093,-73.97906
1334918854164100195,Brooklyn,Bedford-Stuyvesant,Private room,30,45.0,365,40.6856619,-73.9441346
1334924019925161963,Brooklyn,Bedford-Stuyvesant,Private room,31,44.0,273,40.68566,-73.94414
1334950027382895297,Bronx,Wakefield,Private room,1,162.0,306,40.88401087507346,-73.85594965802704
1334984207204809917,Manhattan,Midtown,Private room,30,119.0,299,40.74887,-73.98797
1335111561202048116,Brooklyn,Bedford-Stuyvesant,Private room,30,90.0,304,40.680074659819326,-73.94319860508902
1335169829952500226,Queens,Cambria Heights,Entire home/apt,30,80.0,242,40.68583,-73.72869
1335177071117596151,Manhattan,Midtown,Private room,1,725.0,305,40.7513000619654,-73.9848183101838
1335394864754734509,Manhattan,West Village,Entire home/apt,31,634.0,341,40.7373232,-74.0042366
1335395315572244948,Manhattan,Midtown,Entire home/apt,31,332.0,294,40.752994,-73.96952879999999
1335395636701000268,Manhattan,Upper West Side,Entire home/apt,31,233.0,290,40.79269370000001,-73.9745777
1325476876947943412,Manhattan,Little Italy,Entire home/apt,30,165.0,334,40.71914,-73.99477
1325494263481156396,Manhattan,Midtown,Private room,1,168.0,219,40.74668,-73.98883
1325496308210338295,Staten Island,Rossville,Entire home/apt,30,162.0,286,40.55001,-74.19381
1325502316895442115,Manhattan,Midtown,Private room,1,176.0,284,40.7472,-73.98782
1325505653636954262,Brooklyn,Boerum Hill,Entire home/apt,30,128.0,120,40.68705,-73.98216
1325520876512896030,Staten Island,Rossville,Entire home/apt,30,144.0,165,40.54809,-74.19489
1325534647595336112,Brooklyn,Flatlands,Private room,30,48.0,250,40.6262,-73.93691
1325546394674885324,Brooklyn,Flatlands,Private room,30,40.0,183,40.62594,-73.93801
1325585910512256569,Queens,Jamaica,Private room,2,109.0,340,40.68919,-73.7934
1325714958391559082,Manhattan,Upper East Side,Entire home/apt,30,188.0,329,40.77768,-73.95971
1325889190039002012,Brooklyn,East Flatbush,Private room,30,62.0,365,40.63372,-73.94781
1325944266592414313,Manhattan,Midtown,Private room,30,251.0,362,40.75443,-73.97995
1326074013593091071,Manhattan,Hell's Kitchen,Entire home/apt,30,117.0,223,40.75996,-73.99087
1326122680700710452,Manhattan,Hell's Kitchen,Entire home/apt,1,113.0,296,40.76127,-73.99186
1326150306392602315,Manhattan,East Village,Entire home/apt,30,418.0,83,40.72241,-73.98152
1326163932256076480,Manhattan,Stuyvesant Town,Private room,60,94.0,266,40.73095,-73.97509
1326189425588302720,Brooklyn,Crown Heights,Private room,30,55.0,365,40.67261,-73.93904
1326194602644491136,Manhattan,Midtown,Private room,60,98.0,90,40.75643,-73.96866
1326207757766476296,Manhattan,Harlem,Entire home/apt,30,410.0,365,40.80116,-73.9562
1326210409527940327,Brooklyn,Bedford-Stuyvesant,Private room,30,180.0,365,40.68263,-73.93876
1326353626622780911,Queens,Flushing,Entire home/apt,30,151.0,365,40.74652,-73.82331
1326392273055050211,Queens,Springfield Gardens,Entire home/apt,30,99.0,361,40.68354,-73.75977
1326475527169045510,Manhattan,Chinatown,Entire home/apt,2,597.0,338,40.71705,-73.993
1326843545245474119,Brooklyn,Crown Heights,Entire home/apt,2,642.0,242,40.67406,-73.93318
1327032534577082984,Brooklyn,Flatlands,Private room,30,56.0,334,40.62624,-73.93722
1327539883958450145,Manhattan,Lower East Side,Entire home/apt,60,176.0,287,40.71339,-73.97902
1327621291124719094,Manhattan,Harlem,Private room,30,57.0,309,40.80327,-73.95686
1327638461226619113,Queens,Ditmars Steinway,Private room,30,32.0,0,40.77723,-73.91756
1327703764764475156,Queens,Forest Hills,Private room,30,70.0,274,40.73653,-73.85463
1327800338046518355,Queens,Bayside,Shared room,30,29.0,76,40.77253,-73.77121
1328246830727616836,Manhattan,Hell's Kitchen,Private room,30,119.0,120,40.76427,-73.99108
1328271779943513548,Manhattan,Greenwich Village,Entire home/apt,30,120.0,328,40.72947,-73.99829
1328389210503109223,Manhattan,Kips Bay,Entire home/apt,30,375.0,262,40.74093,-73.97906
1328413334684157438,Brooklyn,Williamsburg,Entire home/apt,30,184.0,122,40.71186,-73.95824
1328461012212996407,Queens,Long Island City,Private room,31,55.0,365,40.73603,-73.93358
1328577071611024033,Brooklyn,Bedford-Stuyvesant,Private room,30,84.0,306,40.68681,-73.94553
1328983561641406156,Manhattan,Theater District,Private room,30,145.0,179,40.76067,-73.98387
1329001004522943117,Brooklyn,Midwood,Entire home/apt,30,127.0,304,40.61463,-73.94584
1329009668074338482,Queens,Jackson Heights,Entire home/apt,30,88.0,87,40.75232,-73.87685
1329023907116663459,Queens,Springfield Gardens,Entire home/apt,30,160.0,90,40.66396,-73.76133
1329043156366012625,Queens,South Ozone Park,Private room,30,225.0,364,40.67491,-73.80901
1329061753266993212,Brooklyn,Bedford-Stuyvesant,Private room,30,150.0,320,40.68247,-73.92133
1329069483742671122,Manhattan,Harlem,Entire home/apt,30,576.0,334,40.8015195,-73.9550192
1329072590622531824,Brooklyn,Bushwick,Entire home/apt,30,150.0,123,40.68912,-73.91895
1329124004821686834,Bronx,Throgs Neck,Entire home/apt,30,243.0,331,40.81825058839325,-73.81945120133888
1329132983581011350,Brooklyn,Bushwick,Private room,30,57.0,364,40.70228,-73.91725
1329156079736899373,Manhattan,Hell's Kitchen,Entire home/apt,30,110.0,287,40.7644809,-73.9889458
1329178530114311554,Queens,Flushing,Private room,30,40.0,265,40.75615,-73.80369
1329200046793147212,Brooklyn,East Flatbush,Entire home/apt,1,175.0,63,40.66172,-73.93866
1329218591028593875,Brooklyn,Bushwick,Entire home/apt,30,430.0,341,40.6913544,-73.9180919
1329241880126834139,Brooklyn,Williamsburg,Entire home/apt,30,394.0,290,40.70356719999999,-73.9428286
1329252176809883795,Brooklyn,Williamsburg,Entire home/apt,30,264.0,365,40.7078082,-73.9444761
1329305163271197946,Queens,Ridgewood,Entire home/apt,2,320.0,293,40.699621672804405,-73.89948058299395
1329308875467693650,Manhattan,Greenwich Village,Entire home/apt,30,186.0,156,40.7295185,-74.0006172
1329687517158343349,Manhattan,Upper West Side,Entire home/apt,30,78.0,225,40.7937747,-73.9751287
1329702366325398094,Manhattan,Gramercy,Entire home/apt,31,440.0,357,40.736159,-73.98753599999999
1329805239565757064,Manhattan,Civic Center,Entire home/apt,30,520.0,365,40.71206,-74.00727
1329877868112213230,Manhattan,Upper East Side,Entire home/apt,30,113.0,254,40.7708125,-73.95757569999999
1329975630750423883,Manhattan,Lower East Side,Entire home/apt,30,261.0,324,40.72212966471462,-73.99084720682741
1330018504919571860,Brooklyn,East New York,Private room,2,135.0,353,40.66375757104531,-73.88430345421766
1330023315471418462,Queens,Woodside,Private room,30,30.0,365,40.74681,-73.90695
1330374307964956563,Manhattan,East Village,Entire home/apt,31,445.0,358,40.72904930000001,-73.9893854
1330374643473867541,Manhattan,East Village,Entire home/apt,31,400.0,285,40.72904930000001,-73.9893854
1330439807102814879,Manhattan,West Village,Entire home/apt,2,540.0,298,40.7316,-74.00143
1330474289385922747,Manhattan,Murray Hill,Entire home/apt,30,135.0,238,40.748681,-73.97672399999999
1330583343676769038,Brooklyn,East Flatbush,Private room,30,101.0,365,40.66147,-73.93669
1337124921636781845,Queens,Jackson Heights,Entire home/apt,30,164.0,365,40.7520222,-73.863075
1337197055935583451,Manhattan,Chinatown,Entire home/apt,30,990.0,338,40.71829,-74.00226
1337274443729506176,Brooklyn,Crown Heights,Entire home/apt,30,177.0,365,40.6654876,-73.9295067
1337354616633306955,Staten Island,South Beach,Entire home/apt,30,72.0,364,40.58301560027677,-74.08424370192841
1337819484961876987,Brooklyn,Crown Heights,Entire home/apt,30,133.0,334,40.6725636,-73.9463792
1337831051170920612,Queens,Far Rockaway,Private room,30,42.0,365,40.59962782160457,-73.75753219323137
1337925489341478152,Queens,Glendale,Private room,5,63.0,282,40.70495429716868,-73.87759748769945
1337958517015737331,Brooklyn,Bushwick,Entire home/apt,31,140.0,365,40.68163655569828,-73.90615535230405
1338005708777283899,Brooklyn,Prospect-Lefferts Gardens,Private room,1,232.0,130,40.65573089999999,-73.9532579
1338031888435462608,Bronx,Throgs Neck,Private room,30,85.0,365,40.81696,-73.82225
1338261042556033957,Brooklyn,East New York,Private room,30,64.0,179,40.65700726968526,-73.89366297848485
1338304413782324688,Brooklyn,East New York,Private room,30,72.0,179,40.657705155857336,-73.89249950865107
1338396814205818201,Manhattan,Harlem,Entire home/apt,4,519.0,218,40.82018132864963,-73.9460160881426
1338417690677307990,Staten Island,Todt Hill,Private room,30,122.0,365,40.60164758956058,-74.09325415402114
1338430761004497357,Brooklyn,South Slope,Entire home/apt,30,200.0,91,40.66533,-73.98313
1338440230265486280,Manhattan,East Harlem,Entire home/apt,30,179.0,88,40.789531809605165,-73.94997382391134
1338441705488554044,Manhattan,Kips Bay,Entire home/apt,90,185.0,173,40.73992796641933,-73.97962921751596
1338445506302184847,Brooklyn,East New York,Private room,30,57.0,179,40.65885866797569,-73.89263449688178
1338487824678631501,Manhattan,West Village,Entire home/apt,30,215.0,291,40.733945262011005,-74.00374254973755
1338518507725155317,Manhattan,East Harlem,Entire home/apt,30,199.0,318,40.7918318,-73.9397922
1338521302250840685,Brooklyn,Bedford-Stuyvesant,Private room,30,40.0,135,40.68818286806477,-73.9266940915663
1335536974658510048,Manhattan,Hell's Kitchen,Entire home/apt,30,217.0,258,40.76239776611328,-73.99267578125
1335540873258109647,Manhattan,Little Italy,Entire home/apt,30,123.0,283,40.7189884,-73.9977285
1335553886970388842,Manhattan,Gramercy,Entire home/apt,30,125.0,293,40.73706,-73.97966
1335621278436348388,Brooklyn,Bedford-Stuyvesant,Private room,30,42.0,100,40.69835863255032,-73.94052142517751
1335728428419812301,Manhattan,Washington Heights,Entire home/apt,2,248.0,207,40.83452,-73.93974
1335828433526249786,Brooklyn,East Flatbush,Private room,30,188.0,365,40.652864268551625,-73.93233313061697
1335845679434265276,Queens,Flushing,Private room,30,67.0,140,40.76359292041496,-73.80577242629293
1335899894735686654,Queens,Jackson Heights,Private room,30,40.0,275,40.74764750623553,-73.88801632911758
1336235867528596008,Queens,Astoria,Private room,30,116.0,89,40.7681,-73.92718
1336246243002150846,Manhattan,Upper East Side,Entire home/apt,30,155.0,360,40.78160549264197,-73.95129429179765
1336290366745826871,Manhattan,Lower East Side,Entire home/apt,30,206.0,180,40.71884033273062,-73.98463608246826
1336292783656291111,Manhattan,East Harlem,Entire home/apt,30,212.0,317,40.78702,-73.94825
1336327746530583438,Manhattan,Upper East Side,Entire home/apt,30,234.0,356,40.7660428,-73.95707809999999
1336330981255348475,Manhattan,Kips Bay,Entire home/apt,30,207.0,305,40.74015063242237,-73.9813607808446
1336377070400008896,Brooklyn,DUMBO,Entire home/apt,30,185.0,364,40.70445417653809,-73.98574945770365
1336425358430506496,Brooklyn,Bedford-Stuyvesant,Private room,30,49.0,116,40.698527062274806,-73.94061900316431
1336443272374665733,Manhattan,Little Italy,Entire home/apt,30,132.0,335,40.7191366,-73.99476729999999
1336928443835338329,Brooklyn,Fort Greene,Private room,30,90.0,365,40.68670789999999,-73.9766576
1337065884506499523,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,98.0,334,40.6926368695217,-73.94439753939143
1337121440902954414,Manhattan,Midtown,Entire home/apt,30,375.0,365,40.76216170279616,-73.9709194066297
1341279233251988984,Manhattan,Chelsea,Entire home/apt,30,95.0,154,40.7386353,-73.9982287
1341295357201666739,Manhattan,East Harlem,Entire home/apt,30,249.0,315,40.79678,-73.94783
1341299619188508415,Manhattan,East Harlem,Entire home/apt,30,249.0,315,40.79591201240593,-73.94676197706633
1341301615407586697,Manhattan,East Harlem,Entire home/apt,30,249.0,233,40.79678,-73.94783
1341301643010579266,Manhattan,East Harlem,Entire home/apt,30,249.0,315,40.7967768,-73.9478302
1341318668048407355,Queens,Jamaica,Private room,1,88.0,349,40.6722413,-73.7795136
1341388202889782088,Brooklyn,Fort Hamilton,Entire home/apt,1,206.0,212,40.61784430986621,-74.031740393328
1341398588435786022,Manhattan,Midtown,Private room,1,522.0,208,40.7643688,-73.9779065
1341443100146766187,Brooklyn,Bushwick,Entire home/apt,30,210.0,60,40.69298,-73.90808
1341462465018023697,Manhattan,Upper West Side,Entire home/apt,30,232.0,274,40.7796761,-73.9825455
1341463794009348943,Manhattan,Upper West Side,Entire home/apt,30,271.0,318,40.77961,-73.9823864
1341465215761938628,Manhattan,Upper West Side,Entire home/apt,30,231.0,334,40.7796764,-73.982545
1341539816207467739,Brooklyn,Fort Hamilton,Entire home/apt,1,211.0,231,40.61911,-74.0333
1341757425548759443,Queens,Corona,Private room,30,1040.0,180,40.73898505092103,-73.8588597625494
1342038349846774449,Brooklyn,Bushwick,Entire home/apt,2,615.0,309,40.686170840238894,-73.90703823591444
1342211832405992785,Brooklyn,Bushwick,Private room,30,45.0,277,40.699003095168365,-73.9232943226926
1342305609381019351,Brooklyn,East New York,Entire home/apt,30,97.0,365,40.6771488089773,-73.87500423984766
1342636296445637689,Manhattan,East Village,Entire home/apt,30,434.0,365,40.72956580459036,-73.98942684449149
1342784125183327277,Manhattan,Lower East Side,Entire home/apt,30,160.0,152,40.7173836079676,-73.98374089400087
1342884325389251859,Manhattan,Nolita,Entire home/apt,30,184.0,209,40.721826668944274,-73.99411397270627
1343067513628898270,Manhattan,Tribeca,Entire home/apt,2,708.0,335,40.71686612881896,-74.00627096505171
1343070040386687262,Queens,Briarwood,Shared room,31,200.0,365,40.71012269773152,-73.80560800731556
1343244748884303826,Brooklyn,Bushwick,Entire home/apt,30,115.0,308,40.6956327,-73.93098169999999
1343389572792382905,Brooklyn,Fort Hamilton,Entire home/apt,1,322.0,244,40.61881,-74.0323824
